"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
21	0.718013972055888	22	30	"Churn"	"Yes"	0.8
22	0.722198330381988	20	30	"Churn"	"Yes"	0.8
23	0.727691179167431	20	30	"Churn"	"Yes"	0.8
24	0.655089820359281	25	30	"Churn"	"Yes"	0.8
25	0.709614049946477	17	30	"Churn"	"Yes"	0.8
26	0.710674592302286	21	30	"Churn"	"Yes"	0.8
27	0.718004936004133	17	30	"Churn"	"Yes"	0.8
28	0.702341624562767	19	30	"Churn"	"Yes"	0.8
29	0.746775565764846	22	30	"Churn"	"Yes"	0.8
30	0.736565928502508	20	30	"Churn"	"Yes"	0.8
1	0.682034354178128	1	1	"Churn"	"No"	0
2	0.667556717509014	1	1	"Churn"	"No"	0
3	0.682720965309201	1	1	"Churn"	"No"	0
4	0.681232996502138	1	1	"Churn"	"No"	0
5	0.714421003728543	1	1	"Churn"	"No"	0
6	0.694721859524062	1	1	"Churn"	"No"	0
7	0.690860700108264	1	1	"Churn"	"No"	0
8	0.680800189393939	1	1	"Churn"	"No"	0
9	0.716777974649039	1	1	"Churn"	"No"	0
10	0.672458521870287	1	1	"Churn"	"No"	0
11	0.710720965309201	1	1	"Churn"	"No"	0
12	0.704856495840102	1	1	"Churn"	"No"	0
13	0.738950226244344	1	1	"Churn"	"No"	0
14	0.671395258453167	1	1	"Churn"	"No"	0
15	0.718829676071055	1	1	"Churn"	"No"	0
16	0.654240266557123	1	1	"Churn"	"No"	0
17	0.700848303393214	1	1	"Churn"	"No"	0
18	0.697441930618401	1	1	"Churn"	"No"	0
19	0.675813579750904	1	1	"Churn"	"No"	0
20	0.66523155826893	1	1	"Churn"	"No"	0
21	0.687873631671488	1	1	"Churn"	"No"	0
22	0.676718643906274	1	1	"Churn"	"No"	0
23	0.697410525279378	1	1	"Churn"	"No"	0
24	0.710994910409259	1	1	"Churn"	"No"	0
25	0.695933133732535	1	1	"Churn"	"No"	0
26	0.686706299013408	1	1	"Churn"	"No"	0
27	0.682786233877376	1	1	"Churn"	"No"	0
28	0.700531002148329	1	1	"Churn"	"No"	0
29	0.712075018477457	1	1	"Churn"	"No"	0
30	0.726325507781588	1	1	"Churn"	"No"	0
1	0.697621445355584	2	2	"Churn"	"No"	0
2	0.698089270611219	2	2	"Churn"	"No"	0
3	0.700277795723238	2	2	"Churn"	"No"	0
4	0.720720880681818	2	2	"Churn"	"No"	0
5	0.724414695274772	2	2	"Churn"	"No"	0
6	0.703798652694611	2	2	"Churn"	"No"	0
7	0.665677224736048	2	2	"Churn"	"No"	0
8	0.874195359281437	2	2	"Churn"	"No"	0
9	0.699043744716822	2	2	"Churn"	"No"	0
10	0.691310397166709	2	2	"Churn"	"No"	0
11	0.688746123172353	2	2	"Churn"	"No"	0
12	0.692542487847157	2	2	"Churn"	"No"	0
13	0.724757455982752	2	2	"Churn"	"No"	0
14	0.714170923491936	2	2	"Churn"	"No"	0
15	0.706513554216867	2	2	"Churn"	"No"	0
16	0.687255107020846	2	2	"Churn"	"No"	0
17	0.705297134238311	2	2	"Churn"	"No"	0
18	0.668848116803411	2	2	"Churn"	"No"	0
19	0.671955344641729	2	2	"Churn"	"No"	0
20	0.705507088935939	2	2	"Churn"	"No"	0
21	0.692169482434969	2	2	"Churn"	"No"	0
22	0.699000467617489	2	2	"Churn"	"No"	0
23	0.700044593088071	2	2	"Churn"	"No"	0
24	0.671107960975377	2	2	"Churn"	"No"	0
25	0.710993117010816	2	2	"Churn"	"No"	0
26	0.696981428758621	2	2	"Churn"	"No"	0
27	0.681764914772727	2	2	"Churn"	"No"	0
28	0.709078825093223	2	2	"Churn"	"No"	0
29	0.709575098469797	2	2	"Churn"	"No"	0
30	0.698576371164426	2	2	"Churn"	"No"	0
1	0.892943164730462	3	3	"Churn"	"No"	0
2	0.872107763501206	3	3	"Churn"	"No"	0
3	0.666576867816092	3	3	"Churn"	"No"	0
4	0.899302414908248	3	3	"Churn"	"No"	0
5	0.894281045751634	3	3	"Churn"	"No"	0
6	0.862681092976343	3	3	"Churn"	"No"	0
7	0.850909687135639	3	3	"Churn"	"No"	0
8	0.877983174825367	3	3	"Churn"	"No"	0
9	0.708307676518883	3	3	"Churn"	"No"	0
10	0.713715750097163	3	3	"Churn"	"No"	0
11	0.897874539698947	3	3	"Churn"	"No"	0
12	0.877212504555156	3	3	"Churn"	"No"	0
13	0.853750923872875	3	3	"Churn"	"No"	0
14	0.886226244343891	3	3	"Churn"	"No"	0
15	0.675859247135843	3	3	"Churn"	"No"	0
16	0.873924146410669	3	3	"Churn"	"No"	0
17	0.907813024504867	3	3	"Churn"	"No"	0
18	0.873598818302024	3	3	"Churn"	"No"	0
19	0.859865193916081	3	3	"Churn"	"No"	0
20	0.88373616686719	3	3	"Churn"	"No"	0
21	0.860718401130014	3	3	"Churn"	"No"	0
22	0.690548485044253	3	3	"Churn"	"No"	0
23	0.71167388074165	3	3	"Churn"	"No"	0
24	0.879036823708955	3	3	"Churn"	"No"	0
25	0.875313012127171	3	3	"Churn"	"No"	0
26	0.677150265621047	3	3	"Churn"	"No"	0
27	0.881809571764255	3	3	"Churn"	"No"	0
28	0.716303998403742	3	3	"Churn"	"No"	0
29	0.895686660111439	3	3	"Churn"	"No"	0
30	0.867698734967984	3	3	"Churn"	"No"	0
1	0.83645921386306	4	4	"Churn"	"No"	0
2	0.86300358005521	4	4	"Churn"	"No"	0
3	0.916209057432651	4	4	"Churn"	"No"	0
4	0.882269724685883	4	4	"Churn"	"No"	0
5	0.893940535855598	4	4	"Churn"	"No"	0
6	0.836727935088591	4	4	"Churn"	"No"	0
7	0.857785213845028	4	4	"Churn"	"No"	0
8	0.666841317365269	3	4	"Churn"	"No"	0
9	0.87847357170618	4	4	"Churn"	"No"	0
10	0.871684317916829	4	4	"Churn"	"No"	0
11	0.864636152231864	4	4	"Churn"	"No"	0
12	0.873810369318182	4	4	"Churn"	"No"	0
13	0.877880509581113	4	4	"Churn"	"No"	0
14	0.870173216486375	4	4	"Churn"	"No"	0
15	0.870815031722792	4	4	"Churn"	"No"	0
16	0.880700454252268	4	4	"Churn"	"No"	0
17	0.879835807467386	4	4	"Churn"	"No"	0
18	0.872615384615385	4	4	"Churn"	"No"	0
19	0.879923674526373	4	4	"Churn"	"No"	0
20	0.839387618088524	4	4	"Churn"	"No"	0
21	0.845518394648829	4	4	"Churn"	"No"	0
22	0.877891632696049	4	4	"Churn"	"No"	0
23	0.874843651351448	4	4	"Churn"	"No"	0
24	0.857464939432153	4	4	"Churn"	"No"	0
25	0.844612888728118	4	4	"Churn"	"No"	0
26	0.896649076202842	4	4	"Churn"	"No"	0
27	0.864448025255681	4	4	"Churn"	"No"	0
28	0.881636959716622	4	4	"Churn"	"No"	0
29	0.880958661491502	4	4	"Churn"	"No"	0
30	0.869534589972794	4	4	"Churn"	"No"	0
1	0.845176844354476	5	5	"Churn"	"No"	0
2	0.883571644042232	5	5	"Churn"	"No"	0
3	0.87043830623891	5	5	"Churn"	"No"	0
4	0.823928779634668	5	5	"Churn"	"No"	0
5	0.836364910135402	5	5	"Churn"	"No"	0
6	0.886173727166731	5	5	"Churn"	"No"	0
7	0.846065527504105	5	5	"Churn"	"No"	0
8	0.862950058072009	5	5	"Churn"	"No"	0
9	0.855776515151515	5	5	"Churn"	"No"	0
10	0.868634556932429	5	5	"Churn"	"No"	0
11	0.888094832964665	5	5	"Churn"	"No"	0
12	0.876138763197587	5	5	"Churn"	"No"	0
13	0.853804009015489	5	5	"Churn"	"No"	0
14	0.853614044872018	5	5	"Churn"	"No"	0
15	0.837391019337922	5	5	"Churn"	"No"	0
16	0.839658183632734	5	5	"Churn"	"No"	0
17	0.851369769660624	5	5	"Churn"	"No"	0
18	0.856988437621454	5	5	"Churn"	"No"	0
19	0.880559069061472	5	5	"Churn"	"No"	0
20	0.881019342248752	5	5	"Churn"	"No"	0
21	0.846444383586654	5	5	"Churn"	"No"	0
22	0.863048902195609	5	5	"Churn"	"No"	0
23	0.836427402384849	5	5	"Churn"	"No"	0
24	0.873316577039981	5	5	"Churn"	"No"	0
25	0.891161143851972	5	5	"Churn"	"No"	0
26	0.878036338904003	5	5	"Churn"	"No"	0
27	0.853654210683841	5	5	"Churn"	"No"	0
28	0.87648069073414	5	5	"Churn"	"No"	0
29	0.834783823705537	5	5	"Churn"	"No"	0
30	0.888841477671265	5	5	"Churn"	"No"	0
1	0.856095093576125	6	6	"Churn"	"No"	0
2	0.795816656403941	6	6	"Churn"	"No"	0
3	0.843315606088392	6	6	"Churn"	"No"	0
4	0.85198973042362	6	6	"Churn"	"No"	0
5	0.83987334280303	6	6	"Churn"	"No"	0
6	0.85121631736527	6	6	"Churn"	"No"	0
7	0.847457627118644	6	6	"Churn"	"No"	0
8	0.877507738163476	6	6	"Churn"	"No"	0
9	0.908313934912593	6	6	"Churn"	"No"	0
10	0.8680333119795	6	6	"Churn"	"No"	0
11	0.861683571290135	6	6	"Churn"	"No"	0
12	0.854920060331825	6	6	"Churn"	"No"	0
13	0.843580827187385	6	6	"Churn"	"No"	0
14	0.837094844855665	6	6	"Churn"	"No"	0
15	0.851215576032068	6	6	"Churn"	"No"	0
16	0.84335074327039	6	6	"Churn"	"No"	0
17	0.825204345924854	6	6	"Churn"	"No"	0
18	0.847156799939707	6	6	"Churn"	"No"	0
19	0.832456109774943	6	6	"Churn"	"No"	0
20	0.810429141716567	6	6	"Churn"	"No"	0
21	0.886032196969697	6	6	"Churn"	"No"	0
22	0.837154012410235	6	6	"Churn"	"No"	0
23	0.878418228902078	6	6	"Churn"	"No"	0
24	0.858399159275684	6	6	"Churn"	"No"	0
25	0.860892795778785	6	6	"Churn"	"No"	0
26	0.851259531590414	6	6	"Churn"	"No"	0
27	0.813418098669623	6	6	"Churn"	"No"	0
28	0.846943612774451	6	6	"Churn"	"No"	0
29	0.851127819548872	6	6	"Churn"	"No"	0
30	0.856031201718355	6	6	"Churn"	"No"	0
1	0.824488522954092	7	7	"Churn"	"No"	0
2	0.8021752855421	7	7	"Churn"	"No"	0
3	0.808076170705417	7	7	"Churn"	"No"	0
4	0.823896605352067	7	7	"Churn"	"No"	0
5	0.810644178300617	7	7	"Churn"	"No"	0
6	0.82802760928676	7	7	"Churn"	"No"	0
7	0.835585982990437	7	7	"Churn"	"No"	0
8	0.840544083906916	7	7	"Churn"	"No"	0
9	0.820409181636726	7	7	"Churn"	"No"	0
10	0.789934808003919	7	7	"Churn"	"No"	0
11	0.824150380660859	7	7	"Churn"	"No"	0
12	0.852639710592757	7	7	"Churn"	"No"	0
13	0.871913107594578	7	7	"Churn"	"No"	0
14	0.811896306818182	7	7	"Churn"	"No"	0
15	0.837186316287879	7	7	"Churn"	"No"	0
16	0.830297111742424	7	7	"Churn"	"No"	0
17	0.852477477477477	7	7	"Churn"	"No"	0
18	0.841339366515837	7	7	"Churn"	"No"	0
19	0.87518355359765	7	7	"Churn"	"No"	0
20	0.834933822471587	7	7	"Churn"	"No"	0
21	0.8206395173454	7	7	"Churn"	"No"	0
22	0.805587138578153	7	7	"Churn"	"No"	0
23	0.847594315460946	7	7	"Churn"	"No"	0
24	0.81313649978605	7	7	"Churn"	"No"	0
25	0.85720060331825	7	7	"Churn"	"No"	0
26	0.850026709401709	7	7	"Churn"	"No"	0
27	0.833766517683638	7	7	"Churn"	"No"	0
28	0.879401760704282	7	7	"Churn"	"No"	0
29	0.765556561085973	7	7	"Churn"	"No"	0
30	0.86065140341851	7	7	"Churn"	"No"	0
1	0.798920908183633	8	8	"Churn"	"No"	0
2	0.774282693062399	8	8	"Churn"	"No"	0
3	0.823828125	8	8	"Churn"	"No"	0
4	0.783940196268947	8	8	"Churn"	"No"	0
5	0.755052467936261	8	8	"Churn"	"No"	0
6	0.774938159879336	8	8	"Churn"	"No"	0
7	0.82211405210643	8	8	"Churn"	"No"	0
8	0.80505580693816	8	8	"Churn"	"No"	0
9	0.8195869429252	8	8	"Churn"	"No"	0
10	0.804983261950475	8	8	"Churn"	"No"	0
11	0.818435894537187	8	8	"Churn"	"No"	0
12	0.773610856409316	8	8	"Churn"	"No"	0
13	0.828625756904445	8	8	"Churn"	"No"	0
14	0.77410995944119	8	8	"Churn"	"No"	0
15	0.790126995045028	8	8	"Churn"	"No"	0
16	0.780193497338512	8	8	"Churn"	"No"	0
17	0.829633770703849	8	8	"Churn"	"No"	0
18	0.801509375149859	8	8	"Churn"	"No"	0
19	0.778040521150204	8	8	"Churn"	"No"	0
20	0.770319665422091	8	8	"Churn"	"No"	0
21	0.841852723411582	8	8	"Churn"	"No"	0
22	0.802065438075902	8	8	"Churn"	"No"	0
23	0.777056134696965	8	8	"Churn"	"No"	0
24	0.797118840151627	8	8	"Churn"	"No"	0
25	0.769177318911832	8	8	"Churn"	"No"	0
26	0.823478756489524	8	8	"Churn"	"No"	0
27	0.834364548494983	8	8	"Churn"	"No"	0
28	0.793312286932597	8	8	"Churn"	"No"	0
29	0.769772138724026	8	8	"Churn"	"No"	0
30	0.809763652454579	8	8	"Churn"	"No"	0
1	0.774386541866936	9	9	"Churn"	"No"	0
2	0.776816998106061	9	9	"Churn"	"No"	0
3	0.81016861554364	9	9	"Churn"	"No"	0
4	0.710108579479207	9	9	"Churn"	"No"	0
5	0.782088573886681	9	9	"Churn"	"No"	0
6	0.820851747689835	9	9	"Churn"	"No"	0
7	0.777345268169452	9	9	"Churn"	"No"	0
8	0.784721275725773	9	9	"Churn"	"No"	0
9	0.690814393939394	9	9	"Churn"	"No"	0
10	0.745959813935645	9	9	"Churn"	"No"	0
11	0.748593903638151	9	9	"Churn"	"No"	0
12	0.785086908284024	9	9	"Churn"	"No"	0
13	0.794947281938929	9	9	"Churn"	"No"	0
14	0.785254901960784	9	9	"Churn"	"No"	0
15	0.731638843878359	9	9	"Churn"	"No"	0
16	0.789595941072193	9	9	"Churn"	"No"	0
17	0.786839048841616	9	9	"Churn"	"No"	0
18	0.726231925359634	9	9	"Churn"	"No"	0
19	0.762716187329965	9	9	"Churn"	"No"	0
20	0.756969466001478	9	9	"Churn"	"No"	0
21	0.809894821220365	9	9	"Churn"	"No"	0
22	0.725785928143713	9	9	"Churn"	"No"	0
23	0.721098039215686	9	9	"Churn"	"No"	0
24	0.77961204622836	9	9	"Churn"	"No"	0
25	0.817343791901314	9	9	"Churn"	"No"	0
26	0.807119322953679	9	9	"Churn"	"No"	0
27	0.776201619023526	9	9	"Churn"	"No"	0
28	0.741653026734267	9	9	"Churn"	"No"	0
29	0.768115596745566	9	9	"Churn"	"No"	0
30	0.754851716471342	9	9	"Churn"	"No"	0
1	0.724279043513957	10	10	"Churn"	"No"	0
2	0.776161095996891	10	10	"Churn"	"No"	0
3	0.764381184463152	10	10	"Churn"	"No"	0
4	0.686136270707621	10	10	"Churn"	"No"	0
5	0.763835638322151	10	10	"Churn"	"No"	0
6	0.731033840339601	10	10	"Churn"	"No"	0
7	0.745723913935108	10	10	"Churn"	"No"	0
8	0.666900074614016	10	10	"Churn"	"No"	0
9	0.758550133415435	10	10	"Churn"	"No"	0
10	0.748817504156165	10	10	"Churn"	"No"	0
11	0.73453417241336	10	10	"Churn"	"No"	0
12	0.755138045434098	10	10	"Churn"	"No"	0
13	0.726690369261477	10	10	"Churn"	"No"	0
14	0.694622901590115	10	10	"Churn"	"No"	0
15	0.75099812649396	10	10	"Churn"	"No"	0
16	0.746286463454605	10	10	"Churn"	"No"	0
17	0.711192615685555	10	10	"Churn"	"No"	0
18	0.758724723819368	10	10	"Churn"	"No"	0
19	0.630009178895512	10	10	"Churn"	"No"	0
20	0.749993927322192	10	10	"Churn"	"No"	0
21	0.719393031010724	10	10	"Churn"	"No"	0
22	0.734021116138763	10	10	"Churn"	"No"	0
23	0.706905116741182	10	10	"Churn"	"No"	0
24	0.673520197267323	10	10	"Churn"	"No"	0
25	0.697491552674882	10	10	"Churn"	"No"	0
26	0.748759473114399	10	10	"Churn"	"No"	0
27	0.693814712419364	10	10	"Churn"	"No"	0
28	0.773260064182785	10	10	"Churn"	"No"	0
29	0.755083202200553	10	10	"Churn"	"No"	0
30	0.811933526175486	10	10	"Churn"	"No"	0
1	0.597014829638752	11	11	"Churn"	"No"	0
2	0.697587739083363	11	11	"Churn"	"No"	0
3	0.706266554686995	11	11	"Churn"	"No"	0
4	0.673897257913651	11	11	"Churn"	"No"	0
5	0.727820316488004	11	11	"Churn"	"No"	0
6	0.756606629720854	11	11	"Churn"	"No"	0
7	0.663035774454785	11	11	"Churn"	"No"	0
8	0.712914299242424	11	11	"Churn"	"No"	0
9	0.768348678847168	11	11	"Churn"	"No"	0
10	0.67173590504451	11	11	"Churn"	"No"	0
11	0.722742015968064	11	11	"Churn"	"No"	0
12	0.732304704359085	11	11	"Churn"	"No"	0
13	0.639917850548291	11	11	"Churn"	"No"	0
14	0.679582915449352	11	11	"Churn"	"No"	0
15	0.697971709141922	11	11	"Churn"	"No"	0
16	0.755752840909091	11	11	"Churn"	"No"	0
17	0.738227406811478	11	11	"Churn"	"No"	0
18	0.676790577342048	11	11	"Churn"	"No"	0
19	0.733220880681818	11	11	"Churn"	"No"	0
20	0.719548058486549	11	11	"Churn"	"No"	0
21	0.695041352828238	11	11	"Churn"	"No"	0
22	0.608039010882239	11	11	"Churn"	"No"	0
23	0.708866839584448	11	11	"Churn"	"No"	0
24	0.691934225195095	11	11	"Churn"	"No"	0
25	0.684072398190045	11	11	"Churn"	"No"	0
26	0.684110199971227	11	11	"Churn"	"No"	0
27	0.777894697976665	11	11	"Churn"	"No"	0
28	0.629542588558982	11	11	"Churn"	"No"	0
29	0.792233746521629	11	11	"Churn"	"No"	0
30	0.690407104545854	11	11	"Churn"	"No"	0
1	0.698321393701992	12	12	"Churn"	"No"	0
2	0.692789421157685	12	12	"Churn"	"No"	0
3	0.69921539565468	12	12	"Churn"	"No"	0
4	0.708463654520104	12	12	"Churn"	"No"	0
5	0.764210464015151	12	12	"Churn"	"No"	0
6	0.644312602291326	12	12	"Churn"	"No"	0
7	0.704758522727273	12	12	"Churn"	"No"	0
8	0.668995475113122	12	12	"Churn"	"No"	0
9	0.683825099546545	12	12	"Churn"	"No"	0
10	0.731190645390529	12	12	"Churn"	"No"	0
11	0.657071018062397	12	12	"Churn"	"No"	0
12	0.677188211484948	12	12	"Churn"	"No"	0
13	0.6431634201872	12	12	"Churn"	"No"	0
14	0.758206686930091	12	12	"Churn"	"No"	0
15	0.726087481146305	12	12	"Churn"	"No"	0
16	0.769119529365431	12	12	"Churn"	"No"	0
17	0.676830704026372	12	12	"Churn"	"No"	0
18	0.75467269984917	12	12	"Churn"	"No"	0
19	0.65435379241517	12	12	"Churn"	"No"	0
20	0.723365221536176	12	12	"Churn"	"No"	0
21	0.691218504275957	12	12	"Churn"	"No"	0
22	0.649119266260778	12	12	"Churn"	"No"	0
23	0.627947443181818	12	12	"Churn"	"No"	0
24	0.722413429054054	12	12	"Churn"	"No"	0
25	0.690609240834128	12	12	"Churn"	"No"	0
26	0.736085464015152	12	12	"Churn"	"No"	0
27	0.587408646751949	12	12	"Churn"	"No"	0
28	0.731251772446259	12	12	"Churn"	"No"	0
29	0.729192228429843	12	12	"Churn"	"No"	0
30	0.661832584830339	12	12	"Churn"	"No"	0
1	0.743398831530421	13	13	"Churn"	"No"	0
2	0.735535889872173	13	13	"Churn"	"No"	0
3	0.681355535863733	13	13	"Churn"	"No"	0
4	0.651543407880406	13	13	"Churn"	"No"	0
5	0.709279701665969	13	13	"Churn"	"No"	0
6	0.69426907227388	13	13	"Churn"	"No"	0
7	0.710976972405752	13	13	"Churn"	"No"	0
8	0.650378787878788	13	13	"Churn"	"No"	0
9	0.663796201073017	13	13	"Churn"	"No"	0
10	0.660907186948854	13	13	"Churn"	"No"	0
11	0.648100466381656	13	13	"Churn"	"No"	0
12	0.69389891830944	13	13	"Churn"	"No"	0
13	0.642896181500194	13	13	"Churn"	"No"	0
14	0.62508321714336	13	13	"Churn"	"No"	0
15	0.691342598931946	13	13	"Churn"	"No"	0
16	0.699082956259427	13	13	"Churn"	"No"	0
17	0.687985008818342	13	13	"Churn"	"No"	0
18	0.602258397340365	13	13	"Churn"	"No"	0
19	0.654318723638364	13	13	"Churn"	"No"	0
20	0.677675183405009	13	13	"Churn"	"No"	0
21	0.74283185840708	13	13	"Churn"	"No"	0
22	0.641248868778281	13	13	"Churn"	"No"	0
23	0.622106481481482	13	13	"Churn"	"No"	0
24	0.652103541295988	13	13	"Churn"	"No"	0
25	0.743174412723059	13	13	"Churn"	"No"	0
26	0.68372752538143	13	13	"Churn"	"No"	0
27	0.671379668683905	13	13	"Churn"	"No"	0
28	0.669232757347511	13	13	"Churn"	"No"	0
29	0.60126754804416	13	13	"Churn"	"No"	0
30	0.68945246259939	13	13	"Churn"	"No"	0
1	0.793164593859308	14	14	"Churn"	"No"	0
2	0.660305120411503	14	14	"Churn"	"No"	0
3	0.708583987515933	14	14	"Churn"	"No"	0
4	0.716543513957307	14	14	"Churn"	"No"	0
5	0.609702924601632	14	14	"Churn"	"No"	0
6	0.67549397717667	14	14	"Churn"	"No"	0
7	0.664075328407225	14	14	"Churn"	"No"	0
8	0.678529595502108	14	14	"Churn"	"No"	0
9	0.745702601233575	14	14	"Churn"	"No"	0
10	0.660316605090312	14	14	"Churn"	"No"	0
11	0.68877934451705	14	14	"Churn"	"No"	0
12	0.709667991582885	14	14	"Churn"	"No"	0
13	0.681175595238095	14	14	"Churn"	"No"	0
14	0.637045104258219	14	14	"Churn"	"No"	0
15	0.732204801679675	14	14	"Churn"	"No"	0
16	0.694762144535558	14	14	"Churn"	"No"	0
17	0.662949346405229	14	14	"Churn"	"No"	0
18	0.754979595802565	14	14	"Churn"	"No"	0
19	0.661088379705401	14	14	"Churn"	"No"	0
20	0.653927501681032	14	14	"Churn"	"No"	0
21	0.72390059127864	14	14	"Churn"	"No"	0
22	0.720183140520782	14	14	"Churn"	"No"	0
23	0.663911620294599	14	14	"Churn"	"No"	0
24	0.699075758678408	14	14	"Churn"	"No"	0
25	0.649155269509252	14	14	"Churn"	"No"	0
26	0.649745086644125	14	14	"Churn"	"No"	0
27	0.70217348496037	14	14	"Churn"	"No"	0
28	0.636981476348854	14	14	"Churn"	"No"	0
29	0.681140156549993	14	14	"Churn"	"No"	0
30	0.671180405697022	14	14	"Churn"	"No"	0
1	0.730869510978044	15	15	"Churn"	"No"	0
2	0.77570310635465	15	15	"Churn"	"No"	0
3	0.612320248736883	15	15	"Churn"	"No"	0
4	0.709780399868895	15	15	"Churn"	"No"	0
5	0.70563535044345	15	15	"Churn"	"No"	0
6	0.698437895269416	15	15	"Churn"	"No"	0
7	0.748717159277504	15	15	"Churn"	"No"	0
8	0.707502787068005	15	15	"Churn"	"No"	0
9	0.603454605047525	15	15	"Churn"	"No"	0
10	0.719529964452149	15	15	"Churn"	"No"	0
11	0.681809900893898	15	15	"Churn"	"No"	0
12	0.70689448680586	15	15	"Churn"	"No"	0
13	0.675934266444937	15	15	"Churn"	"No"	0
14	0.739617336022984	15	15	"Churn"	"No"	0
15	0.721907099941857	15	15	"Churn"	"No"	0
16	0.667067292799881	15	15	"Churn"	"No"	0
17	0.626302551203737	15	15	"Churn"	"No"	0
18	0.740966376212278	15	15	"Churn"	"No"	0
19	0.6823092772612	15	15	"Churn"	"No"	0
20	0.652436100321297	15	15	"Churn"	"No"	0
21	0.662912313721753	15	15	"Churn"	"No"	0
22	0.718372122438654	15	15	"Churn"	"No"	0
23	0.706956322102967	15	15	"Churn"	"No"	0
24	0.651661596739942	15	15	"Churn"	"No"	0
25	0.61496795417163	15	15	"Churn"	"No"	0
26	0.677895959410722	15	15	"Churn"	"No"	0
27	0.709115110754455	15	15	"Churn"	"No"	0
28	0.721113284628794	15	15	"Churn"	"No"	0
29	0.701882160392799	15	15	"Churn"	"No"	0
30	0.705662393162393	15	15	"Churn"	"No"	0
1	0.722929973768101	16	16	"Churn"	"No"	0
2	0.710971475333178	16	16	"Churn"	"No"	0
3	0.665858078092121	16	16	"Churn"	"No"	0
4	0.754298642533937	16	16	"Churn"	"No"	0
5	0.706088365278092	16	16	"Churn"	"No"	0
6	0.648743532889874	16	16	"Churn"	"No"	0
7	0.696255387931034	16	16	"Churn"	"No"	0
8	0.701767722473605	16	16	"Churn"	"No"	0
9	0.683009832503797	16	16	"Churn"	"No"	0
10	0.673254086181278	16	16	"Churn"	"No"	0
11	0.688684527142125	16	16	"Churn"	"No"	0
12	0.785824514991182	16	16	"Churn"	"No"	0
13	0.703721170618257	16	16	"Churn"	"No"	0
14	0.711961885315637	16	16	"Churn"	"No"	0
15	0.708086377769141	16	16	"Churn"	"No"	0
16	0.660349057520404	16	16	"Churn"	"No"	0
17	0.74366276683087	16	16	"Churn"	"No"	0
18	0.717815211842777	16	16	"Churn"	"No"	0
19	0.694771460423634	16	16	"Churn"	"No"	0
20	0.740289033494351	16	16	"Churn"	"No"	0
21	0.701287352926697	16	16	"Churn"	"No"	0
22	0.663203216090167	16	16	"Churn"	"No"	0
23	0.713307205736953	16	16	"Churn"	"No"	0
24	0.714668827172124	16	16	"Churn"	"No"	0
25	0.712624351968614	16	16	"Churn"	"No"	0
26	0.686033182503771	16	16	"Churn"	"No"	0
27	0.653401797175867	16	16	"Churn"	"No"	0
28	0.706554370627175	16	16	"Churn"	"No"	0
29	0.703153115159694	16	16	"Churn"	"No"	0
30	0.726535790439206	16	16	"Churn"	"No"	0
1	0.749335400974745	17	17	"Churn"	"No"	0
2	0.70010954437184	17	17	"Churn"	"No"	0
3	0.687095905172414	17	17	"Churn"	"No"	0
4	0.716904699099371	17	17	"Churn"	"No"	0
5	0.711405066287879	17	17	"Churn"	"No"	0
6	0.688535503887654	17	17	"Churn"	"No"	0
7	0.719619909502262	17	17	"Churn"	"No"	0
8	0.691165752856358	17	17	"Churn"	"No"	0
9	0.698254712397979	17	17	"Churn"	"No"	0
10	0.723343166175025	17	17	"Churn"	"No"	0
11	0.690057315233786	17	17	"Churn"	"No"	0
12	0.69516742081448	17	17	"Churn"	"No"	0
13	0.716056034482759	16	17	"Churn"	"No"	0
14	0.714271457085828	17	17	"Churn"	"No"	0
15	0.703576013203741	17	17	"Churn"	"No"	0
16	0.686680188495919	17	17	"Churn"	"No"	0
17	0.698612384620087	17	17	"Churn"	"No"	0
18	0.710018949813558	17	17	"Churn"	"No"	0
19	0.72498102706805	17	17	"Churn"	"No"	0
20	0.656042850378788	17	17	"Churn"	"No"	0
21	0.733299765021819	17	17	"Churn"	"No"	0
22	0.766251873540381	17	17	"Churn"	"No"	0
23	0.643594539448115	17	17	"Churn"	"No"	0
24	0.700465882761099	17	17	"Churn"	"No"	0
25	0.669839232226909	17	17	"Churn"	"No"	0
26	0.716289206265466	17	17	"Churn"	"No"	0
27	0.710706676136364	17	17	"Churn"	"No"	0
28	0.745803900079812	17	17	"Churn"	"No"	0
29	0.730340779428545	17	17	"Churn"	"No"	0
30	0.687698119188504	17	17	"Churn"	"No"	0
1	0.697003917140135	18	18	"Churn"	"No"	0
2	0.692943166521734	18	18	"Churn"	"No"	0
3	0.700033353858785	17	18	"Churn"	"No"	0
4	0.737737473454629	18	18	"Churn"	"No"	0
5	0.749667690063639	18	18	"Churn"	"No"	0
6	0.719243230026285	18	18	"Churn"	"No"	0
7	0.669074392211984	18	18	"Churn"	"No"	0
8	0.730146741476047	18	18	"Churn"	"No"	0
9	0.708219224976037	18	18	"Churn"	"No"	0
10	0.70804601567493	18	18	"Churn"	"No"	0
11	0.71110856356758	17	18	"Churn"	"No"	0
12	0.752362639841213	18	18	"Churn"	"No"	0
13	0.785993605665737	18	18	"Churn"	"No"	0
14	0.758258841818888	18	18	"Churn"	"No"	0
15	0.706981149299375	18	18	"Churn"	"No"	0
